game_id,date,home_team,away_team,home_id,away_id,home_abbreviation,away_abbreviation,home_score,away_score,home_win,neutral_site,conference_competition,season
401259032,2020-11-26,Wisconsin Badgers,Eastern Illinois Panthers,275,2197,WIS,EIU,77,67,1,0,0,2021
401262371,2020-11-25,Illinois Fighting Illini,North Carolina A&T Aggies,356,2448,ILL,NCAT,122,60,1,0,0,2021
401263445,2020-11-25,Michigan State Spartans,Eastern Michigan Eagles,127,2199,MSU,EMU,83,67,1,0,0,2021
401259558,2020-11-26,Texas Tech Red Raiders,Northwestern State Demons,2641,2466,TTU,NWST,101,58,1,0,0,2021
401252794,2020-11-25,North Carolina Tar Heels,Charleston Cougars,153,232,UNC,COFC,79,60,1,0,0,2021
401257055,2020-11-25,Houston Cougars,Lamar Cardinals,248,2320,HOU,LAM,89,45,1,0,0,2021
401254076,2020-11-26,Texas Longhorns,UT Rio Grande Valley Vaqueros,251,292,TEX,RGV,91,55,1,0,0,2021
401262106,2020-11-26,San Diego State Aztecs,UCLA Bruins,21,26,SDSU,UCLA,73,58,1,0,0,2021
401263457,2020-11-25,Ohio State Buckeyes,Illinois State Redbirds,194,2287,OSU,ILST,94,67,1,0,0,2021
401259563,2020-11-26,Rutgers Scarlet Knights,Sacred Heart Pioneers,164,2529,RUTG,SHU,86,63,1,0,0,2021
401262142,2020-11-25,Michigan Wolverines,Bowling Green Falcons,130,189,MICH,BGSU,96,82,1,0,0,2021
401258999,2020-11-25,East Tennessee State Buccaneers,Abilene Christian Wildcats,2193,2000,ETSU,ACU,47,70,0,1,0,2021
401264119,2020-11-25,South Florida Bulls,Florida College Falcons,58,3244,USF,FLACOL,94,84,1,0,0,2021
401264600,2020-11-25,James Madison Dukes,Limestone Saints,256,2336,JMU,LIMESTONE,89,55,1,0,0,2021
401262254,2020-11-25,Nebraska Cornhuskers,McNeese Cowboys,158,2377,NEB,MCN,102,55,1,0,0,2021
401259772,2020-11-25,Navy Midshipmen,George Washington Revolutionaries,2426,45,NAVY,GW,78,71,1,0,0,2021
401259540,2020-11-25,Virginia Tech Hokies,Radford Highlanders,259,2515,VT,RAD,77,62,1,0,0,2021
401257607,2020-11-25,Morgan State Bears,Mount St. Mary's Mountaineers,2415,116,MORG,MSM,55,62,0,0,0,2021
401257482,2020-11-25,Xavier Musketeers,Oakland Golden Grizzlies,2752,2473,XAV,OAK,101,49,1,0,0,2021
401264409,2020-11-25,New Hampshire Wildcats,Keene St Owls,160,6304,UNH,KEEN,93,54,1,0,0,2021
401262869,2020-11-25,Georgia Southern Eagles,Florida National Conquistadors,290,107730,GASO,FNU,97,65,1,0,0,2021
401262144,2020-11-25,Miami (OH) RedHawks,North Dakota Fighting Hawks,193,155,M-OH,UND,81,67,1,0,0,2021
401258998,2020-11-25,Mercer Bears,North Georgia Saints,2382,2455,MER,NORTH,79,48,1,0,0,2021
401257661,2020-11-25,Little Rock Trojans,Prairie View A&M Panthers,2031,2504,LR,PV,71,66,1,1,0,2021
401255645,2020-11-25,Virginia Cavaliers,Towson Tigers,258,119,UVA,TOW,89,54,1,1,0,2021
401265653,2020-11-25,Chattanooga Mocs,Lander Senators,236,2322,UTC,LANDER,99,63,1,0,0,2021
401262395,2020-11-25,South Carolina Upstate Spartans,Southern Wesleyan Warriors,2908,2576,UPST,SWES,72,82,0,0,0,2021
401259878,2020-11-25,South Carolina State Bulldogs,App State Mountaineers,2569,2026,SCST,APP,61,81,0,0,0,2021
401259300,2020-11-25,Maryland Terrapins,Old Dominion Monarchs,120,295,MD,ODU,85,67,1,0,0,2021
401258910,2020-11-25,Austin Peay Governors,Omaha Mavericks,2046,2437,APSU,OMA,72,66,1,1,0,2021
401255066,2020-11-25,Providence Friars,Fairfield Stags,2507,2217,PROV,FAIR,97,56,1,0,0,2021
401255047,2020-11-25,Memphis Tigers,Saint Mary's Gaels,235,2608,MEM,SMC,73,56,1,1,0,2021
401254049,2020-11-25,Kansas State Wildcats,Drake Bulldogs,2306,2181,KSU,DRKE,70,80,0,0,0,2021
401264524,2020-11-25,North Dakota State Bison,Nevada Wolf Pack,2449,2440,NDSU,NEV,48,62,0,1,0,2021
401262085,2020-11-25,The Citadel Bulldogs,Piedmont Lions,2643,2496,CIT,PIEDM,89,64,1,0,0,2021
401257483,2020-11-25,Toledo Rockets,Bradley Braves,2649,71,TOL,BRAD,59,61,0,1,0,2021
401254696,2020-11-25,UAB Blazers,Alcorn State Braves,5,2016,UAB,ALCN,99,50,1,0,0,2021
401264550,2020-11-25,Kansas City Roos,Culver-Stockton Wildcats,140,510,KC,CUST,105,35,1,0,0,2021
401264406,2020-11-25,UMass Lowell River Hawks,San Francisco Dons,2349,2539,UML,SF,76,68,1,1,0,2021
401264125,2020-11-25,Furman Paladins,Tusculum Pioneers,231,2839,FUR,TUS,95,62,1,0,0,2021
401263443,2020-11-25,Iowa Hawkeyes,North Carolina Central Eagles,2294,2428,IOWA,NCCU,97,67,1,0,0,2021
401261581,2020-11-25,Georgetown Hoyas,UMBC Retrievers,46,2378,GTWN,UMBC,70,62,1,0,0,2021
401260341,2020-11-25,Wake Forest Demon Deacons,Delaware State Hornets,154,2169,WAKE,DSU,111,51,1,0,0,2021
401259241,2020-11-25,UNC Wilmington Seahawks,Western Carolina Catamounts,350,2717,UNCW,WCU,76,98,0,1,0,2021
401258906,2020-11-25,UT Arlington Mavericks,Oklahoma State Cowboys,250,197,UTA,OKST,68,75,0,0,0,2021
401257660,2020-11-25,Louisville Cardinals,Evansville Purple Aces,97,339,LOU,EVAN,79,44,1,0,0,2021
401257450,2020-11-25,Kennesaw State Owls,Carver College Cougars,338,111946,KENN,CARV,87,40,1,0,0,2021
401262064,2020-11-25,Quinnipiac Bobcats,Fairleigh Dickinson Knights,2514,161,QUIN,FDU,84,66,1,0,0,2021
401254080,2020-11-25,Northern Iowa Panthers,Western Kentucky Hilltoppers,2460,98,UNI,WKU,87,93,0,1,0,2021
401258893,2020-11-25,Ohio Bobcats,Chicago State Cougars,195,2130,OHIO,CHST,84,61,1,1,0,2021
401257632,2020-11-25,Pacific Tigers,UC Riverside Highlanders,279,27,PAC,UCR,66,60,1,0,0,2021
401262416,2020-11-25,Eastern Kentucky Colonels,North Florida Ospreys,2198,2454,EKU,UNF,80,67,1,1,0,2021
401262492,2020-11-25,Northern Kentucky Norse,Ball State Cardinals,94,2050,NKU,BALL,74,73,1,0,0,2021
401262139,2020-11-25,Fresno State Bulldogs,Jessup University Warriors,278,3078,FRES,JSP,87,47,1,0,0,2021
401260050,2020-11-25,Butler Bulldogs,Western Michigan Broncos,2086,2711,BUT,WMU,66,62,1,0,0,2021
401259897,2020-11-25,Purdue Boilermakers,Liberty Flames,2509,2335,PUR,LIB,77,64,1,1,0,2021
401258857,2020-11-25,Kentucky Wildcats,Morehead State Eagles,96,2413,UK,MORE,81,45,1,0,0,2021
401257619,2020-11-25,Wofford Terriers,Toccoa Falls Eagles,2747,2648,WOF,TF,88,49,1,0,0,2021
401264805,2020-11-25,Army Black Knights,Merchant Marine Academy Mariners,349,2383,ARMY,MERCHMAR,93,32,1,0,0,2021
401262381,2020-11-25,North Alabama Lions,Oakwood Ambassadors,2453,3083,UNA,OAKWO,98,74,1,0,0,2021
401260377,2020-11-25,Pepperdine Waves,UC Irvine Anteaters,2492,300,PEPP,UCI,86,72,1,1,0,2021
401265652,2020-11-26,West Virginia Mountaineers,South Dakota State Jackrabbits,277,2571,WVU,SDST,79,71,1,1,0,2021
401265456,2020-11-26,Florida International Panthers,Flagler Saints,2229,2228,FIU,FLAGL,85,81,1,0,0,2021
401265033,2020-11-26,Rhode Island Rams,Arizona State Sun Devils,227,9,URI,ASU,88,94,0,1,0,2021
401264556,2020-11-26,Saint Louis Billikens,SIU Edwardsville Cougars,139,2565,SLU,SIUE,89,52,1,0,0,2021
401264461,2020-11-26,Oregon State Beavers,California Golden Bears,204,25,ORST,CAL,71,63,1,0,1,2021
401264239,2020-11-26,Cal State Northridge Matadors,Westmont Warriors,2463,2716,CSUN,WSMT,97,79,1,0,0,2021
401264120,2020-11-26,Jacksonville Dolphins,Coastal Georgia Mariner,294,3189,JAX,COGA,99,57,1,0,0,2021
401262547,2020-11-26,UTEP Miners,Texas Permian Basin Falcons,2638,94822,UTEP,TXPR,100,81,1,0,0,2021
401262478,2020-11-26,Minnesota Golden Gophers,Green Bay Phoenix,135,2739,MINN,GB,99,69,1,0,0,2021
401262153,2020-11-26,Elon Phoenix,NC Wesleyan Battling Bishops,2210,286,ELON,NCW,82,52,1,0,0,2021
401261741,2020-11-26,VMI Keydets,St. Andrews Knights,2678,2592,VMI,ST. A,90,63,1,0,0,2021
401261657,2020-11-26,South Alabama Jaguars,Florida Atlantic Owls,6,2226,USA,FAU,68,66,1,0,0,2021
401261562,2020-11-26,Pittsburgh Panthers,Saint Francis Red Flash,221,2598,PITT,SFPA,70,80,0,0,0,2021
401261518,2020-11-26,Purdue Fort Wayne Mastodons,SE Louisiana Lions,2870,2545,PFW,SELA,67,63,1,0,0,2021
401260961,2020-11-26,Texas State Bobcats,Mary Hardin-Baylor Crusaders,326,2371,TXST,MRYHRBAY,98,59,1,0,0,2021
401260358,2020-11-26,Davidson Wildcats,High Point Panthers,2166,2272,DAV,HPU,82,73,1,0,0,2021
401259553,2020-11-26,Florida Gulf Coast Eagles,Florida A&M Rattlers,526,50,FGCU,FAMU,65,56,1,0,0,2021
401259285,2020-11-26,Santa Clara Broncos,Idaho State Bengals,2541,304,SCU,IDST,62,49,1,0,0,2021
401258862,2020-11-26,Missouri Tigers,Oral Roberts Golden Eagles,142,198,MIZ,ORU,91,64,1,0,0,2021
401257597,2020-11-26,Northern Illinois Huskies,UIC Flames,2459,82,NIU,UIC,61,65,0,0,0,2021
401255037,2020-11-26,St. John's Red Storm,Saint Peter's Peacocks,2599,2612,SJU,SPU,76,75,1,0,0,2021
401258842,2020-11-26,Arkansas Razorbacks,Mississippi Valley State Delta Devils,8,2400,ARK,MVSU,142,62,1,0,0,2021
401264635,2020-11-26,UConn Huskies,Central Connecticut Blue Devils,41,2115,CONN,CCSU,102,75,1,0,0,2021
401262981,2020-11-26,Tarleton State Texans,Dallas Christian Crusaders,2627,2937,TAR,DALLA,103,48,1,0,0,2021
401262286,2020-11-26,NC State Wolfpack,Charleston Southern Buccaneers,152,2127,NCSU,CHSO,95,61,1,0,0,2021
401261646,2020-11-26,Loyola Marymount Lions,Southern Utah Thunderbirds,2351,253,LMU,SUU,85,83,1,0,0,2021
401261633,2020-11-26,BYU Cougars,Westminster (UT) Griffins,252,224,BYU,WUUT,108,59,1,0,0,2021
401261572,2020-11-26,SMU Mustangs,Sam Houston Bearkats,2567,2534,SMU,SHSU,97,67,1,0,0,2021
401259028,2020-11-26,Indiana Hoosiers,Tennessee Tech Golden Eagles,84,2635,IU,TNTC,89,59,1,0,0,2021
401258841,2020-11-26,Alabama Crimson Tide,Jacksonville State Gamecocks,333,55,ALA,JXST,81,57,1,0,0,2021
401256739,2020-11-26,Colorado Buffaloes,South Dakota Coyotes,38,233,COLO,SDAK,84,61,1,1,0,2021
401253908,2020-11-26,TCU Horned Frogs,Houston Christian Huskies,2628,2277,TCU,HCU,69,45,1,0,0,2021
401258866,2020-11-26,Clemson Tigers,Mississippi State Bulldogs,228,344,CLEM,MSST,53,42,1,1,0,2021
401257375,2020-11-26,Texas A&M-Corpus Christi Islanders,Texas A&M-International Dustdevils,357,3082,AMCC,TAMI,64,53,1,0,0,2021
401262097,2020-11-26,Grand Canyon Lopes,Grambling Tigers,2253,2755,GCU,GRAM,69,53,1,0,0,2021
401259240,2020-11-26,Weber State Wildcats,Adams State Grizzlies,2692,2001,WEB,ADST,88,60,1,0,0,2021
401257625,2020-11-26,USC Trojans,California Baptist Lancers,30,2856,USC,CBU,95,87,1,0,0,2021
401255625,2020-11-26,Georgia Tech Yellow Jackets,Georgia State Panthers,59,2247,GT,GAST,120,123,0,0,0,2021
401265034,2020-11-26,Utah State Aggies,VCU Rams,328,2670,USU,VCU,69,85,0,1,0,2021
401262682,2020-11-26,UNLV Rebels,Montana State Bobcats,2439,147,UNLV,MTST,78,91,0,0,0,2021
401260006,2020-11-26,Boston College Eagles,Villanova Wildcats,103,222,BC,VILL,67,76,0,1,0,2021
401261505,2020-11-26,Nicholls Colonels,UC Davis Aggies,2447,302,NICH,UCD,101,93,1,1,0,2021
401255010,2020-11-26,Marquette Golden Eagles,Arkansas-Pine Bluff Golden Lions,269,2029,MARQ,UAPB,99,57,1,0,0,2021
401260349,2020-11-26,Sacramento State Hornets,Bethesda University Flames,16,3246,SAC,BTHS,101,57,1,0,0,2021
401265650,2020-11-26,Portland Pilots,Seattle U Redhawks,2501,2547,PORT,SEA,72,84,0,0,0,2021
401263275,2020-11-26,Washington State Cougars,Texas Southern Tigers,265,2640,WSU,TXSO,56,52,1,0,0,2021
401262372,2020-11-26,Illinois Fighting Illini,Chicago State Cougars,356,2130,ILL,CHST,97,38,1,0,0,2021
401259995,2020-11-26,Omaha Mavericks,Middle Tennessee Blue Raiders,2437,2393,OMA,MTSU,60,59,1,1,0,2021
401257484,2020-11-26,Xavier Musketeers,Bradley Braves,2752,71,XAV,BRAD,51,50,1,0,0,2021
401256504,2020-11-26,Memphis Tigers,Western Kentucky Hilltoppers,235,98,MEM,WKU,69,75,0,1,0,2021
401265825,2020-11-26,Utah Valley Wolverines,Adams State Grizzlies,3084,2001,UVU,ADST,100,75,1,0,0,2021
